"id","season","city","date","match_type","player_of_match","venue","team1","team2","toss_winner","toss_decision","winner","result","result_margin","target_runs","target_overs","super_over","method","umpire1","umpire2"
1304084,"2022","Mumbai","2022-04-25","League","S Dhawan","Wankhede Stadium, Mumbai","Punjab Kings","Chennai Super Kings","Chennai Super Kings","field","Punjab Kings","runs",11,188,20,"N",NA,"M Erasmus","Tapan Sharma"
1304086,"2022","Mumbai","2022-04-27","League","Umran Malik","Wankhede Stadium, Mumbai","Sunrisers Hyderabad","Gujarat Titans","Gujarat Titans","field","Gujarat Titans","wickets",5,196,20,"N",NA,"CB Gaffaney","Navdeep Singh"
1304087,"2022","Mumbai","2022-04-28","League","Kuldeep Yadav","Wankhede Stadium, Mumbai","Kolkata Knight Riders","Delhi Capitals","Delhi Capitals","field","Delhi Capitals","wickets",4,147,20,"N",NA,"AK Chaudhary","PG Pathak"
1304089,"2022","Mumbai","2022-04-30","League","R Tewatia","Brabourne Stadium, Mumbai","Royal Challengers Bangalore","Gujarat Titans","Royal Challengers Bangalore","bat","Gujarat Titans","wickets",6,171,20,"N",NA,"HAS Khalid","VK Sharma"
1304091,"2022","Mumbai","2022-05-01","League","Mohsin Khan","Wankhede Stadium, Mumbai","Lucknow Super Giants","Delhi Capitals","Lucknow Super Giants","bat","Lucknow Super Giants","runs",6,196,20,"N",NA,"Chirra Ravikanthreddy","CB Gaffaney"
1304093,"2022","Mumbai","2022-05-02","League","RK Singh","Wankhede Stadium, Mumbai","Rajasthan Royals","Kolkata Knight Riders","Kolkata Knight Riders","field","Kolkata Knight Riders","wickets",7,153,20,"N",NA,"J Madanagopal","N Pandit"
1304096,"2022","Mumbai","2022-05-05","League","DA Warner","Brabourne Stadium, Mumbai","Delhi Capitals","Sunrisers Hyderabad","Sunrisers Hyderabad","field","Delhi Capitals","runs",21,208,20,"N",NA,"Navdeep Singh","NA Patwardhan"
1304097,"2022","Mumbai","2022-05-06","League","TH David","Brabourne Stadium, Mumbai","Mumbai Indians","Gujarat Titans","Gujarat Titans","field","Mumbai Indians","runs",5,178,20,"N",NA,"J Madanagopal","GR Sadashiv Iyer"
1304098,"2022","Mumbai","2022-05-07","League","YBK Jaiswal","Wankhede Stadium, Mumbai","Punjab Kings","Rajasthan Royals","Punjab Kings","bat","Rajasthan Royals","wickets",6,190,20,"N",NA,"Chirra Ravikanthreddy","YC Barde"
1304100,"2022","Mumbai","2022-05-08","League","PWH de Silva","Wankhede Stadium, Mumbai","Royal Challengers Bangalore","Sunrisers Hyderabad","Royal Challengers Bangalore","bat","Royal Challengers Bangalore","runs",67,193,20,"N",NA,"BNJ Oxenford","N Pandit"
1304105,"2022","Mumbai","2022-05-12","League","DR Sams","Wankhede Stadium, Mumbai","Chennai Super Kings","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",5,98,20,"N",NA,"Chirra Ravikanthreddy","CB Gaffaney"
1304106,"2022","Mumbai","2022-05-13","League","JM Bairstow","Brabourne Stadium, Mumbai","Punjab Kings","Royal Challengers Bangalore","Royal Challengers Bangalore","field","Punjab Kings","runs",54,210,20,"N",NA,"J Madanagopal","N Pandit"
1304108,"2022","Mumbai","2022-05-15","League","WP Saha","Wankhede Stadium, Mumbai","Chennai Super Kings","Gujarat Titans","Chennai Super Kings","bat","Gujarat Titans","wickets",7,134,20,"N",NA,"R Pandit","VK Sharma"
1304109,"2022","Mumbai","2022-05-15","League","TA Boult","Brabourne Stadium, Mumbai","Rajasthan Royals","Lucknow Super Giants","Rajasthan Royals","bat","Rajasthan Royals","runs",24,179,20,"N",NA,"PG Pathak","Tapan Sharma"
1304111,"2022","Mumbai","2022-05-17","League","RA Tripathi","Wankhede Stadium, Mumbai","Sunrisers Hyderabad","Mumbai Indians","Mumbai Indians","field","Sunrisers Hyderabad","runs",3,194,20,"N",NA,"CB Gaffaney","N Pandit"
1304113,"2022","Mumbai","2022-05-19","League","V Kohli","Wankhede Stadium, Mumbai","Gujarat Titans","Royal Challengers Bangalore","Gujarat Titans","bat","Royal Challengers Bangalore","wickets",8,169,20,"N",NA,"KN Ananthapadmanabhan","GR Sadashiv Iyer"
1304114,"2022","Mumbai","2022-05-20","League","R Ashwin","Brabourne Stadium, Mumbai","Chennai Super Kings","Rajasthan Royals","Chennai Super Kings","bat","Rajasthan Royals","wickets",5,151,20,"N",NA,"CB Gaffaney","NA Patwardhan"
1304115,"2022","Mumbai","2022-05-21","League","JJ Bumrah","Wankhede Stadium, Mumbai","Delhi Capitals","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",5,160,20,"N",NA,"Nitin Menon","Tapan Sharma"
1304116,"2022","Mumbai","2022-05-22","League","Harpreet Brar","Wankhede Stadium, Mumbai","Sunrisers Hyderabad","Punjab Kings","Sunrisers Hyderabad","bat","Punjab Kings","wickets",5,158,20,"N",NA,"AK Chaudhary","NA Patwardhan"
1359486,"2023","Mumbai","2023-04-08","League","RA Jadeja","Wankhede Stadium, Mumbai","Mumbai Indians","Chennai Super Kings","Chennai Super Kings","field","Chennai Super Kings","wickets",7,158,20,"N",NA,"CB Gaffaney","NA Patwardhan"
1359496,"2023","Mumbai","2023-04-16","League","VR Iyer","Wankhede Stadium, Mumbai","Kolkata Knight Riders","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",5,186,20,"N",NA,"BNJ Oxenford","UV Gandhe"
1359505,"2023","Mumbai","2023-04-22","League","SM Curran","Wankhede Stadium, Mumbai","Punjab Kings","Mumbai Indians","Mumbai Indians","field","Punjab Kings","runs",13,215,20,"N",NA,"CB Gaffaney","GR Sadashiv Iyer"
1359516,"2023","Mumbai","2023-04-30","League","YBK Jaiswal","Wankhede Stadium, Mumbai","Rajasthan Royals","Mumbai Indians","Rajasthan Royals","bat","Mumbai Indians","wickets",6,213,20,"N",NA,"Vinod Seshan","VK Sharma"
1359528,"2023","Mumbai","2023-05-09","League","SA Yadav","Wankhede Stadium, Mumbai","Royal Challengers Bangalore","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",6,200,20,"N",NA,"HAS Khalid","VK Sharma"
1359531,"2023","Mumbai","2023-05-12","League","SA Yadav","Wankhede Stadium, Mumbai","Mumbai Indians","Gujarat Titans","Gujarat Titans","field","Mumbai Indians","runs",27,219,20,"N",NA,"Nitin Menon","Tapan Sharma"
1359543,"2023","Mumbai","2023-05-21","League","C Green","Wankhede Stadium, Mumbai","Sunrisers Hyderabad","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",8,201,20,"N",NA,"KN Ananthapadmanabhan","RJ Tucker"
1422132,"2024","Mumbai","2024-04-01","League","TA Boult","Wankhede Stadium, Mumbai","Mumbai Indians","Rajasthan Royals","Rajasthan Royals","field","Rajasthan Royals","wickets",6,126,20,"N",NA,"MV Saidharshan Kumar","YC Barde"
1422138,"2024","Mumbai","2024-04-07","League","R Shepherd","Wankhede Stadium, Mumbai","Mumbai Indians","Delhi Capitals","Delhi Capitals","field","Mumbai Indians","runs",29,235,20,"N",NA,"HDPK Dharmasena","UV Gandhe"
1426263,"2024","Mumbai","2024-04-11","League","JJ Bumrah","Wankhede Stadium, Mumbai","Royal Challengers Bengaluru","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",7,197,20,"N",NA,"Nitin Menon","VA Kulkarni"
1426267,"2024","Mumbai","2024-04-14","League","M Pathirana","Wankhede Stadium, Mumbai","Chennai Super Kings","Mumbai Indians","Mumbai Indians","field","Chennai Super Kings","runs",20,207,20,"N",NA,"Nitin Menon","HAS Khalid"
1426289,"2024","Mumbai","2024-05-03","League","VR Iyer","Wankhede Stadium, Mumbai","Kolkata Knight Riders","Mumbai Indians","Mumbai Indians","field","Kolkata Knight Riders","runs",24,170,20,"N",NA,"J Madanagopal","Tapan Sharma"
1426293,"2024","Mumbai","2024-05-06","League","SA Yadav","Wankhede Stadium, Mumbai","Sunrisers Hyderabad","Mumbai Indians","Mumbai Indians","field","Mumbai Indians","wickets",7,174,20,"N",NA,"Navdeep Singh","Tapan Sharma"
1426305,"2024","Mumbai","2024-05-17","League","N Pooran","Wankhede Stadium, Mumbai","Lucknow Super Giants","Mumbai Indians","Mumbai Indians","field","Lucknow Super Giants","runs",18,215,20,"N",NA,"Navdeep Singh","R Pandit"
